chr	start	end	strand	label	n_supporting	method	gene_name
6	52995676	52995677	+		1	Nm-seq	7SK,RF00100,RN7SK
6	57183832	57183833	+		1	Nm-seq	BAG2
6	73517743	73517744	-		1	Nm-seq	EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1
6	73517745	73517746	-		1	Nm-seq	EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1
6	73518041	73518042	-		1	Nm-seq	EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1
6	73518408	73518409	-		1	Nm-seq	EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1
6	73519204	73519205	-		1	Nm-seq	EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1
6	73519207	73519208	-		1	Nm-seq	EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1,EEF1A1
6	75241250	75241251	-		1	Nm-seq	COX7A2,COX7A2,COX7A2,COX7A2,COX7A2,COX7A2,COX7A2,COX7A2
6	75241259	75241260	-		1	Nm-seq	COX7A2,COX7A2,COX7A2,COX7A2,COX7A2,COX7A2,COX7A2,COX7A2
6	85619327	85619328	-		1	Nm-seq	SYNCRIP,SYNCRIP,SYNCRIP
6	85622532	85622533	-		1	Nm-seq	SYNCRIP,SYNCRIP,SYNCRIP
6	87085717	87085718	-		1	Nm-seq	CGA,CGA,CGA
6	87085723	87085724	-		1	Nm-seq	CGA,CGA,CGA
6	87086422	87086423	-		1	Nm-seq	CGA,CGA,CGA,CGA,CGA
6	109367478	109367479	-		1	Nm-seq	CD164,CD164,CD164,CD164,CD164,CD164,CD164
6	110894034	110894035	+		1	Nm-seq	AMD1,AMD1,AMD1,AMD1,AMD1,AMD1,AMD1
6	110894794	110894795	+		1	Nm-seq	AMD1,AMD1,AMD1,AMD1,AMD1,AMD1
6	110982128	110982129	+		1	Nm-seq	RPF2,RPF2,RPF2
6	111719840	111719841	-		1	Nm-seq	FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN,FYN
6	116039099	116039100	+		1	Nm-seq	TPI1P3
6	125928997	125928998	+		1	Nm-seq	NCOA7,NCOA7,NCOA7,NCOA7,NCOA7
6	125930769	125930770	+		1	Nm-seq	NCOA7,NCOA7,NCOA7,NCOA7
6	129177719	129177720	+		1	Nm-seq	LAMA2,LAMA2,LAMA2
6	130184108	130184109	-		1	Nm-seq	SAMD3,SAMD3,SAMD3,SAMD3,SAMD3,SAMD3,SAMD3,SAMD3,SAMD3,SAMD3
6	134173120	134173121	-		1	Nm-seq	SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1
6	134174548	134174549	-		1	Nm-seq	SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1,SGK1
6	138091215	138091216	-		1	Nm-seq	PERP
6	138091981	138091982	-		1	Nm-seq	PERP
6	138334861	138334862	+		1	Nm-seq	ARFGEF3
6	144095016	144095017	-		1	Nm-seq	SF3B5
6	144371074	144371075	-		1	2OMe-seq	LSU-rRNA_Hsa
6	147327199	147327200	+		1	Nm-seq	STXBP5,STXBP5,STXBP5,STXBP5
6	149594343	149594344	+		1	Nm-seq	RPS18P9,RPS18P9
6	149594344	149594345	+		1	Nm-seq	RPS18P9,RPS18P9
6	149594345	149594346	+		1	Nm-seq	RPS18P9,RPS18P9
6	149594557	149594558	+		1	Nm-seq	RPS18P9
6	149793567	149793568	+		1	Nm-seq	PCMT1,PCMT1,PCMT1,PCMT1,PCMT1,PCMT1,PCMT1,PCMT1,PCMT1,PCMT1
6	150842945	150842946	+		1	Nm-seq	PLEKHG1,PLEKHG1
6	152136811	152136812	-		1	Nm-seq	SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1,SYNE1
6	157148936	157148937	+		1	Nm-seq	ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B,ARID1B
6	158636832	158636833	-		1	Nm-seq	DYNLT1,DYNLT1
6	159787779	159787780	-		1	Nm-seq	TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1
6	159787806	159787807	-		1	Nm-seq	TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1,TCP1
7	1567447	1567448	-		1	Nm-seq	PSMG3,PSMG3
7	2355405	2355406	+		1	Nm-seq	EIF3B,EIF3B,EIF3B,EIF3B
7	2380359	2380360	+		1	Nm-seq	EIF3B,EIF3B,EIF3B,EIF3B,EIF3B
7	2380511	2380512	+		1	Nm-seq	EIF3B,EIF3B,EIF3B,EIF3B,EIF3B
7	5477488	5477489	-		1	Nm-seq	FBXL18,FBXL18
7	5527524	5527525	-		1	Nm-seq	ACTB,ACTB,ACTB,ACTB,ACTB
7	5529617	5529618	-		1	Nm-seq	ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB,ACTB
7	5605449	5605450	+		1	Nm-seq	FSCN1,FSCN1
7	5605450	5605451	+		1	Nm-seq	FSCN1,FSCN1
7	5605793	5605794	+		1	Nm-seq	FSCN1,FSCN1
7	6009312	6009313	+		1	Nm-seq	AIMP2,AIMP2,AIMP2
7	6023554	6023555	+		1	Nm-seq	AIMP2,AIMP2,AIMP2
7	6462576	6462577	-		1	Nm-seq	KDELR2,KDELR2,DAGLB,KDELR2
7	6466307	6466308	-		1	Nm-seq	KDELR2,KDELR2,DAGLB,KDELR2,KDELR2
7	20827480	20827481	+		1	Nm-seq	RPL23P8
7	22818004	22818005	-		1	Nm-seq	TOMM7,TOMM7,TOMM7,TOMM7,TOMM7,TOMM7,TOMM7
7	23491046	23491047	+		1	Nm-seq	RPS2P32
7	23491048	23491049	+		1	Nm-seq	RPS2P32
7	23491262	23491263	+		1	Nm-seq	RPS2P32
7	25125200	25125201	-		1	Nm-seq	CYCS,CYCS,CYCS,CYCS
7	26195877	26195878	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26200575	26200576	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26200576	26200577	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26200602	26200603	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26200628	26200629	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26200629	26200630	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26200630	26200631	-		1	Nm-seq	HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1,HNRNPA2B1
7	26206493	26206494	+		1	Nm-seq	CBX3,CBX3,CBX3,CBX3,CBX3,CBX3,CBX3
7	31338593	31338594	-		1	Nm-seq	NEUROD6
7	36326766	36326767	-		1	Nm-seq	KIAA0895,KIAA0895,KIAA0895,KIAA0895,KIAA0895,KIAA0895
7	38754711	38754712	-		1	Nm-seq	VPS41,VPS41
7	42917813	42917814	-		1	Nm-seq	AC010132.3,AC010132.3,PSMA2,PSMA2,PSMA2,PSMA2
7	42926666	42926667	-		1	Nm-seq	AC010132.3,PSMA2,PSMA2,AC010132.3,PSMA2,PSMA2,PSMA2
7	44114902	44114903	-		1	Nm-seq	POLD2,POLD2,POLD2,POLD2,POLD2
7	44696938	44696939	+		1	Nm-seq	OGDH,OGDH,OGDH,OGDH,OGDH,OGDH
7	44708221	44708222	+		1	Nm-seq	OGDH,OGDH,OGDH,OGDH,OGDH
7	44799251	44799252	+		1	Nm-seq	PPIA,PPIA,PPIA,PPIA,PPIA,PPIA,PPIA,PPIA,PPIA,PPIA
7	45100297	45100298	-		1	Nm-seq	TBRG4,TBRG4,TBRG4,TBRG4,TBRG4
7	45912596	45912597	-		1	Nm-seq	IGFBP3,IGFBP3,IGFBP3
7	48632793	48632794	+		1	2OMe-seq	ABCA13,LSU-rRNA_Hsa,ABCA13,ABCA13,ABCA13
7	48632795	48632796	+		1	2OMe-seq	ABCA13,ABCA13,ABCA13,ABCA13,LSU-rRNA_Hsa
7	56056405	56056406	+		1	Nm-seq	CCT6A,CCT6A,CCT6A
7	56058380	56058381	+		1	Nm-seq	CCT6A,CCT6A,CCT6A
7	56059621	56059622	+		1	Nm-seq	CCT6A,CCT6A,CCT6A
7	56061763	56061764	+		1	Nm-seq	CCT6A,CCT6A,CCT6A,CCT6A,CCT6A
7	56061768	56061769	+		1	Nm-seq	CCT6A,CCT6A,CCT6A,CCT6A,CCT6A
7	56061772	56061773	+		1	Nm-seq	CCT6A,CCT6A,CCT6A,CCT6A,CCT6A
7	56061775	56061776	+		1	Nm-seq	CCT6A,CCT6A,CCT6A,CCT6A,CCT6A
7	56101663	56101664	-		1	Nm-seq	CHCHD2
7	56101669	56101670	-		1	Nm-seq	CHCHD2
7	56101671	56101672	-		1	Nm-seq	CHCHD2
7	64433853	64433854	+		1	Nm-seq	YWHAEP1
7	64433854	64433855	+		1	Nm-seq	YWHAEP1
7	65068474	65068475	+		1	Nm-seq	CCT6P3,CCT6P3,CCT6P3
7	65069738	65069739	+		1	Nm-seq	CCT6P3,CCT6P3,CCT6P3
7	65759186	65759187	+		1	Nm-seq	CCT6P1,CCT6P1,CCT6P1
7	65957828	65957829	+		1	Nm-seq	VKORC1L1,VKORC1L1,VKORC1L1,AluSx
7	69062505	69062506	+		1	2OMe-seq	LSU-rRNA_Hsa
7	69062546	69062547	+		2	2OMe-seq,RibOxi-seq	LSU-rRNA_Hsa
7	69062648	69062649	+		1	2OMe-seq	LSU-rRNA_Hsa
7	69062705	69062706	+		1	2OMe-seq	LSU-rRNA_Hsa
7	74196541	74196542	+		1	Nm-seq	EIF4H,EIF4H
7	74196547	74196548	+		1	Nm-seq	EIF4H,EIF4H
7	74196549	74196550	+		1	Nm-seq	EIF4H,EIF4H
7	76057437	76057438	+		1	Nm-seq	MDH2,MDH2,MDH2,MDH2,MDH2,MDH2
7	88209374	88209375	-		1	Nm-seq	SRI,SRI,SRI,SRI,SRI,SRI,SRI,SRI
7	90258099	90258100	+		1	Nm-seq	CFAP69,CFAP69,CFAP69,CFAP69,CFAP69,CFAP69,CFAP69
7	92086266	92086267	+		1	Nm-seq	AKAP9,AKAP9,AKAP9,AKAP9,AKAP9
7	92112429	92112430	-		1	Nm-seq	CYP51A1,AC000120.2
7	92112434	92112435	-		1	Nm-seq	CYP51A1,AC000120.2
7	99396259	99396260	-		1	Nm-seq	PDAP1,PDAP1
7	99396261	99396262	-		1	Nm-seq	PDAP1,PDAP1
7	99460169	99460170	-		1	Nm-seq	ATP5MF,ATP5MF,ATP5MF,ATP5MF,ATP5MF,ATP5MF-PTCD1,ATP5MF,ATP5MF,ATP5MF-PTCD1,ATP5MF,PTCD1,ATP5MF,ATP5MF,ATP5MF,ATP5MF-PTCD1,ATP5MF
7	100093317	100093318	-		1	Nm-seq	MCM7,MCM7,MCM7,MCM7,MCM7,MCM7,MCM7,MCM7
7	100606447	100606448	+		1	Nm-seq	PCOLCE,PCOLCE,PCOLCE
7	100608107	100608108	+		1	Nm-seq	PCOLCE,PCOLCE
7	100707328	100707329	+		1	Nm-seq	POP7
7	100872717	100872718	+		1	Nm-seq	TRIP6,TRIP6,TRIP6,TRIP6
7	101157464	101157465	+		1	Nm-seq	AP1S1,AP1S1,AP1S1,AP1S1,AP1S1,AP1S1
7	103141609	103141610	-		1	Nm-seq	NAPEPLD,NAPEPLD,NAPEPLD,NAPEPLD,NAPEPLD,NAPEPLD,NAPEPLD,AC007683.1,NAPEPLD
7	103141614	103141615	-		1	Nm-seq	NAPEPLD,NAPEPLD,NAPEPLD,NAPEPLD,AC007683.1,NAPEPLD,NAPEPLD,NAPEPLD,NAPEPLD
7	103312951	103312952	-		1	Nm-seq	DNAJC2,DNAJC2,DNAJC2,DNAJC2,DNAJC2
7	116782094	116782095	+		1	Nm-seq	MET,MET
7	123435654	123435655	+		1	2OMe-seq	intergenic
7	127590962	127590963	+		1	Nm-seq	ARF5,ARF5,ARF5,ARF5
7	128401106	128401107	-		1	Nm-seq	IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1,IMPDH1
7	128479405	128479406	+		1	Nm-seq	AC010655.4,METTL2B,METTL2B,METTL2B,METTL2B
7	128769362	128769363	+		1	Nm-seq	CALU,CALU,CALU,CALU,CALU,CALU
7	129056436	129056437	+		1	Nm-seq	TPI1P2,TPI1P2
7	129834645	129834646	-		1	Nm-seq	UBE2H,UBE2H
7	130545865	130545866	+		1	Nm-seq	(TGT)n,AUXG01000058.1
7	134442572	134442573	-		1	Nm-seq	AKR1B1,AKR1B1,AKR1B1
7	134445302	134445303	-		1	Nm-seq	AKR1B1,AKR1B1,AKR1B1,AKR1B1
7	134447316	134447317	-		1	Nm-seq	AKR1B1,AKR1B1,AKR1B1,AKR1B1
7	134933164	134933165	+		1	Nm-seq	CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1
7	140696763	140696764	+		1	Nm-seq	NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2
7	140704958	140704959	+		1	Nm-seq	NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2,NDUFB2
7	141708748	141708749	+		1	Nm-seq	WEE2
7	141708749	141708750	+		1	Nm-seq	WEE2
7	143389950	143389951	+		1	Nm-seq	ZYX,ZYX,ZYX
7	143415154	143415155	+		1	Nm-seq	EPHA1-AS1,EPHA1-AS1
7	148941502	148941503	+		1	Nm-seq	HY5,AC073140.1
7	150632484	150632485	-		1	Nm-seq	GIMAP6
7	155308324	155308325	+		1	Nm-seq	INSIG1,INSIG1,INSIG1,INSIG1
8	213230	213231	-		1	Nm-seq	RPL23AP53
8	9136582	9136583	-		1	Nm-seq	PPP1R3B
8	11821751	11821752	+		1	Nm-seq	FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1,FDFT1
8	12115437	12115438	+		1	Nm-seq	ZNF705D
8	17245168	17245169	-		1	Nm-seq	CNOT7,CNOT7,CNOT7,CNOT7,CNOT7,CNOT7,CNOT7,CNOT7,CNOT7
8	19939471	19939472	+		1	Nm-seq	LPL,LPL,LPL,LPL,LPL,LPL,LPL,LPL
8	21598477	21598478	+		1	2OMe-seq	LSU-rRNA_Hsa
8	22419950	22419951	+		1	Nm-seq	SLC39A14,SLC39A14,SLC39A14,SLC39A14
8	26644020	26644021	+		1	Nm-seq	DPYSL2,DPYSL2,DPYSL2
8	27598594	27598595	-		1	Nm-seq	CLU,CLU,CLU,CLU,CLU,CLU
8	27599992	27599993	-		1	Nm-seq	CLU,CLU,CLU,CLU,CLU,CLU
8	27600003	27600004	-		1	Nm-seq	CLU,CLU,CLU,CLU,CLU,CLU
8	27605254	27605255	-		1	Nm-seq	CLU,CLU,CLU,CLU,CLU,CLU,CLU,CLU,CLU
8	30063366	30063367	-		1	Nm-seq	SARAF,SARAF,SARAF,SARAF,SARAF
8	30069971	30069972	-		1	Nm-seq	SARAF,SARAF,SARAF,SARAF,SARAF,SARAF,SARAF,SARAF,SARAF,SARAF
8	30812363	30812364	-		1	Nm-seq	PPP2CB,PPP2CB,PPP2CB,PPP2CB
8	33497233	33497234	+		1	Nm-seq	MAK16,MAK16
8	38600324	38600325	-		1	Nm-seq	intergenic
8	38600328	38600329	-		1	Nm-seq	intergenic
8	47800973	47800974	-		1	Nm-seq	PRKDC,PRKDC
8	47882017	47882018	-		1	Nm-seq	PRKDC,PRKDC
8	47927296	47927297	-		1	Nm-seq	PRKDC,PRKDC,PRKDC
8	47970869	47970870	+		1	Nm-seq	MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4
8	47970871	47970872	+		1	Nm-seq	MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4,MCM4
8	55739060	55739061	-		1	Nm-seq	TMEM68,TMEM68,TMEM68,TMEM68,TMEM68,TMEM68
8	56073155	56073156	-		1	Nm-seq	RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20
8	56074466	56074467	-		1	Nm-seq	RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20,RPS20
8	69690077	69690078	-		1	2OMe-seq	SLCO5A1,SLCO5A1,SLCO5A1,SLCO5A1,LSU-rRNA_Hsa
8	69690122	69690123	-		1	2OMe-seq	SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1,SLCO5A1
8	69690134	69690135	-		1	2OMe-seq	SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1,SLCO5A1
8	69690152	69690153	-		1	2OMe-seq	SLCO5A1,SLCO5A1,SLCO5A1,SLCO5A1,LSU-rRNA_Hsa
8	69690180	69690181	-		1	2OMe-seq	SLCO5A1,SLCO5A1,SLCO5A1,SLCO5A1,LSU-rRNA_Hsa
8	69690191	69690192	-		1	2OMe-seq	SLCO5A1,SLCO5A1,SLCO5A1,LSU-rRNA_Hsa,SLCO5A1
8	69690196	69690197	-		1	2OMe-seq	SLCO5A1,SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1
8	69690203	69690204	-		1	2OMe-seq	SLCO5A1,SLCO5A1,SLCO5A1,LSU-rRNA_Hsa,SLCO5A1
8	69690213	69690214	-		2	2OMe-seq,RibOxi-seq	SLCO5A1,SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1
8	69690236	69690237	-		2	2OMe-seq,RibOxi-seq	SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1,SLCO5A1
8	69690261	69690262	-		1	2OMe-seq	SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1,SLCO5A1
8	69690277	69690278	-		1	2OMe-seq	SLCO5A1,LSU-rRNA_Hsa,SLCO5A1,SLCO5A1,SLCO5A1
8	73291119	73291120	-		1	Nm-seq	RPL7,RPL7,RPL7,RPL7,RPL7,RPL7
8	73291120	73291121	-		1	Nm-seq	RPL7,RPL7,RPL7,RPL7,RPL7,RPL7
8	73291552	73291553	-		1	Nm-seq	RPL7,RPL7,RPL7,RPL7,RPL7
8	73292728	73292729	-		1	Nm-seq	RPL7,RPL7,RPL7,RPL7,RPL7,RPL7
8	73292729	73292730	-		1	Nm-seq	RPL7,RPL7,RPL7,RPL7,RPL7,RPL7
8	73792828	73792829	-		1	Nm-seq	UBE2W,UBE2W,UBE2W,UBE2W,UBE2W,AC022826.2,UBE2W,UBE2W
8	73946642	73946643	-		1	Nm-seq	ELOC,ELOC,ELOC,ELOC,ELOC,ELOC,ELOC,ELOC,ELOC
8	73946643	73946644	-		1	Nm-seq	ELOC,ELOC,ELOC,ELOC,ELOC,ELOC,ELOC,ELOC,ELOC
8	80037299	80037300	-		1	Nm-seq	TPD52,TPD52,TPD52,TPD52,AC036214.3,TPD52,TPD52,TPD52
8	80974082	80974083	-		1	Nm-seq	PAG1,PAG1
8	97691059	97691060	+		1	Nm-seq	MTDH,MTDH,MTDH,MTDH
8	97825092	97825093	+		1	Nm-seq	LAPTM4B,LAPTM4B,LAPTM4B
8	97851573	97851574	+		1	Nm-seq	LAPTM4B,LAPTM4B
8	97851767	97851768	+		1	Nm-seq	LAPTM4B,LAPTM4B
8	97851768	97851769	+		1	Nm-seq	LAPTM4B,LAPTM4B
8	97851769	97851770	+		1	Nm-seq	LAPTM4B,LAPTM4B
8	97852103	97852104	+		1	Nm-seq	LAPTM4B,LAPTM4B
8	98041834	98041835	-		1	Nm-seq	RPL30,RPL30,RPL30,RPL30,RPL30,RPL30,RPL30,RPL30
8	98042763	98042764	-		1	Nm-seq	RPL30,RPL30,RPL30,RPL30,RPL30,RPL30,RPL30,RPL30,RPL30
8	99111147	99111148	+		1	Nm-seq	VPS13B,VPS13B,VPS13B,VPS13B,VPS13B,VPS13B
8	100703218	100703219	-		1	Nm-seq	PABPC1,PABPC1,PABPC1,PABPC1,PABPC1
8	100705037	100705038	-		1	Nm-seq	PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1
8	100709151	100709152	-		1	Nm-seq	PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1,PABPC1
8	100924287	100924288	-		1	Nm-seq	YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ
8	100948803	100948804	-		1	Nm-seq	YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ,YWHAZ
8	101369505	101369506	+		1	Nm-seq	NACA4P,NACA4P
8	108229135	108229136	-		1	Nm-seq	EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E
8	108248681	108248682	-		1	Nm-seq	EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E,EIF3E
8	112301838	112301839	-		1	Nm-seq	CSMD3,CSMD3,CSMD3,CSMD3
8	116646517	116646518	-		1	Nm-seq	EIF3H,EIF3H,EIF3H
8	116646518	116646519	-		1	Nm-seq	EIF3H,EIF3H,EIF3H
8	116850725	116850726	-		1	Nm-seq	RAD21,RAD21,RAD21
8	116857448	116857449	-		1	Nm-seq	RAD21,RAD21,RAD21,RAD21
8	127218885	127218886	-		1	Nm-seq	CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19
8	127218894	127218895	-		1	Nm-seq	CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19,CASC19
8	127736571	127736572	+		1	Nm-seq	MYC,MYC,MYC,MYC,MYC,MYC,MYC,MYC
8	127736579	127736580	+		1	Nm-seq	MYC,MYC,MYC,MYC,MYC,MYC,MYC,MYC
8	127740592	127740593	+		1	Nm-seq	MYC,MYC,MYC,MYC,MYC,MYC,MYC
8	127741079	127741080	+		1	Nm-seq	MYC,MYC,MYC,MYC,MYC
8	127741082	127741083	+		1	Nm-seq	MYC,MYC,MYC,MYC,MYC
8	142543604	142543605	+		1	Nm-seq	ADGRB1,ADGRB1,ADGRB1,ADGRB1,ADGRB1
8	143021424	143021425	+		1	Nm-seq	LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E,LY6E
8	143581238	143581239	-		1	Nm-seq	EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D,EEF1D
8	144083808	144083809	+		1	Nm-seq	GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1
8	144085054	144085055	+		1	Nm-seq	GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1,GPAA1
8	144105741	144105742	+		1	Nm-seq	MAF1,MAF1,MAF1,MAF1,MAF1
8	144262171	144262172	-		1	Nm-seq	BOP1
8	144789822	144789823	-		1	Nm-seq	RPL8,RPL8,RPL8,RPL8,RPL8,RPL8,RPL8,RPL8,RPL8,RPL8,RPL8
9	19376553	19376554	-		1	Nm-seq	RPS6,RPS6,RPS6,RPS6
9	19378730	19378731	-		1	Nm-seq	RPS6,RPS6,RPS6
9	19379608	19379609	-		1	Nm-seq	RPS6,RPS6,RPS6,RPS6
9	21968192	21968193	-		1	Nm-seq	CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A
9	21968203	21968204	-		1	Nm-seq	CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A
9	21974784	21974785	-		1	Nm-seq	CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A,CDKN2A
9	32418430	32418431	+		1	Nm-seq	ACO1,ACO1,ACO1
9	33256866	33256867	-		1	Nm-seq	BAG1,BAG1,BAG1,BAG1,BAG1,BAG1,BAG1
9	33441414	33441415	-		1	Nm-seq	AQP3,AQP3
9	33441985	33441986	-		1	Nm-seq	AQP3,AQP3,AQP3,AQP3
9	33624901	33624902	+		1	Nm-seq	ANXA2P2
9	34088413	34088414	-		1	Nm-seq	DCAF12
9	34637413	34637414	-		1	Nm-seq	SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1
9	34637609	34637610	-		1	Nm-seq	SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1
9	34637612	34637613	-		1	Nm-seq	SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1,SIGMAR1
9	34996599	34996600	+		1	Nm-seq	DNAJB5,DNAJB5,DNAJB5,DNAJB5,DNAJB5,DNAJB5,DNAJB5,DNAJB5
9	35057480	35057481	-		1	Nm-seq	VCP,VCP,VCP
