chr	start	end	strand	label	Loci	Coverage_B	C_count_B	T_count_B	MethyRate_B	C+T/cov_B	Coverage_C	C_count_C	T_count_C	MethyRate_C	C+T/cov_C	Coverage_E	C_count_E	T_count_E	MethyRate_E	C+T/cov_E	Raw_Coverage_B	Raw_C_count_B	Raw_T_count_B	Raw_MethyRate_B	Raw_C+T/cov_B	SignalRatio_B	Raw_Coverage_C	Raw_C_count_C	Raw_T_count_C	Raw_MethyRate_C	Raw_C+T/cov_C	SignalRatio_C	Raw_Coverage_E	Raw_C_count_E	Raw_T_count_E	Raw_MethyRate_E	Raw_C+T/cov_E	SignalRatio_E	Loci.1	GeneSymbol	Transcript ID	Region	TranscriptType
3	49414953	49414954	+		chr3:49414954:C:+	66	8	58	0.121212121212121	1.0	47	5	42	0.106382978723404	1.0	43	7	36	0.162790697674419	1.0	66	8	58	0.121212121212121	1.0	1.0	47	5	42	0.106382978723404	1.0	1.0	43	7	36	0.162790697674419	1.0	1.0	chr3:49414954:C:+	TCTA	ENST00000273590.3	3utr	protein_coding
3	49681196	49681197	+		chr3:49681197:C:+	844	205	639	0.242890995260664	1.0	897	178	719	0.198439241917503	1.0	874	208	666	0.237986270022883	1.0	845	206	639	0.243786982248521	1.0	0.998817	898	178	720	0.198218262806236	1.0	0.998886	874	208	666	0.237986270022883	1.0	1.0	chr3:49681197:C:+	APEH	ENST00000296456.9	cds	protein_coding
3	49691181	49691182	+		chr3:49691182:C:+	216	26	190	0.12037037037037	1.0	171	21	150	0.12280701754386	1.0	165	21	144	0.127272727272727	1.0	240	50	190	0.208333333333333	1.0	0.9	185	35	150	0.189189189189189	1.0	0.924324	183	37	146	0.202185792349727	1.0	0.901639	chr3:49691182:C:+	RNF123	ENST00000327697.10	cds	protein_coding
3	49691182	49691183	+		chr3:49691183:C:+	227	26	201	0.114537444933921	1.0	175	18	157	0.102857142857143	1.0	170	22	148	0.129411764705882	1.0	247	46	201	0.186234817813765	1.0	0.919028	190	32	158	0.168421052631579	1.0	0.921053	182	33	149	0.181318681318681	1.0	0.934066	chr3:49691183:C:+	RNF123	ENST00000327697.10	cds	protein_coding
3	50274024	50274025	+		chr3:50274025:C:+	92	44	48	0.478260869565217	1.0	59	28	31	0.474576271186441	1.0	63	32	31	0.507936507936508	1.0	92	44	48	0.478260869565217	1.0	1.0	59	28	31	0.474576271186441	1.0	1.0	64	33	31	0.515625	1.0	0.984375	chr3:50274025:C:+	SEMA3B	ENST00000616701.4	cds	protein_coding
3	50558125	50558126	-		chr3:50558126:C:-	39	11	28	0.282051282051282	1.0	48	8	40	0.166666666666667	1.0	31	9	22	0.290322580645161	1.0	39	11	28	0.282051282051282	1.0	1.0	48	8	40	0.166666666666667	1.0	1.0	31	9	22	0.290322580645161	1.0	1.0	chr3:50558126:C:-	C3orf18	ENST00000357203.7	3utr	protein_coding
3	51971715	51971716	-		chr3:51971716:C:-	92	34	58	0.369565217391304	1.0	109	27	82	0.247706422018349	1.0	105	32	73	0.304761904761905	1.0	92	34	58	0.369565217391304	1.0	1.0	110	28	82	0.254545454545455	1.0	0.990909	105	32	73	0.304761904761905	1.0	1.0	chr3:51971716:C:-	ABHD14B	ENST00000315877.14	intronic	protein_coding
3	52490538	52490539	+		chr3:52490539:C:+	154	26	128	0.168831168831169	1.0	177	27	150	0.152542372881356	1.0	177	32	145	0.180790960451977	1.0	154	26	128	0.168831168831169	1.0	1.0	177	27	150	0.152542372881356	1.0	1.0	177	32	145	0.180790960451977	1.0	1.0	chr3:52490539:C:+	NISCH	ENST00000345716.8	intronic	protein_coding
3	52527359	52527360	-		chr3:52527360:C:-	2109	964	1144	0.4573055028463	0.999525841631105	1407	619	787	0.440256045519203	0.999289267945984	1162	536	626	0.461273666092943	1.0	2109	964	1144	0.4573055028463	0.999525841631105	1.0	1407	619	787	0.440256045519203	0.999289267945984	1.0	1162	536	626	0.461273666092943	1.0	1.0	chr3:52527360:C:-	NT5DC2	ENST00000307076.8	cds	protein_coding
3	53122401	53122402	-		chr3:53122402:C:-	275	99	175	0.361313868613139	0.996363636363636	275	107	168	0.389090909090909	1.0	261	89	172	0.340996168582375	1.0	275	99	175	0.361313868613139	0.996363636363636	1.0	275	107	168	0.389090909090909	1.0	1.0	261	89	172	0.340996168582375	1.0	1.0	chr3:53122402:C:-	RFT1	ENST00000296292.7	cds	protein_coding
4	10083576	10083577	-		chr4:10083577:C:-	108	54	54	0.5	1.0	95	51	44	0.536842105263158	1.0	84	36	48	0.428571428571429	1.0	108	54	54	0.5	1.0	1.0	95	51	44	0.536842105263158	1.0	1.0	84	36	48	0.428571428571429	1.0	1.0	chr4:10083577:C:-	WDR1	ENST00000382452.6	intronic	protein_coding
4	1107303	1107304	-		chr4:1107304:C:-	58	12	46	0.206896551724138	1.0	48	8	40	0.166666666666667	1.0	31	5	26	0.161290322580645	1.0	59	13	46	0.220338983050847	1.0	0.983051	49	9	40	0.183673469387755	1.0	0.979592	32	6	26	0.1875	1.0	0.96875	chr4:1107304:C:-	RNF212	ENST00000382968.9	intronic	protein_coding
4	147906686	147906687	+		chr4:147906687:C:+	192	26	166	0.135416666666667	1.0	219	24	195	0.10958904109589	1.0	197	22	175	0.111675126903553	1.0	192	26	166	0.135416666666667	1.0	1.0	219	24	195	0.10958904109589	1.0	1.0	197	22	175	0.111675126903553	1.0	1.0	chr4:147906687:C:+	ARHGAP10	ENST00000336498.7	cds	protein_coding
4	1841409	1841410	-		chr4:1841410:C:-	348	125	223	0.359195402298851	1.0	310	130	180	0.419354838709677	1.0	270	104	166	0.385185185185185	1.0	348	125	223	0.359195402298851	1.0	1.0	310	130	180	0.419354838709677	1.0	1.0	270	104	166	0.385185185185185	1.0	1.0	chr4:1841410:C:-	LETM1	ENST00000302787.2	cds	protein_coding
4	1979039	1979040	+		chr4:1979040:C:+	240	47	193	0.195833333333333	1.0	123	28	95	0.227642276422764	1.0	89	15	74	0.168539325842697	1.0	240	47	193	0.195833333333333	1.0	1.0	123	28	95	0.227642276422764	1.0	1.0	89	15	74	0.168539325842697	1.0	1.0	chr4:1979040:C:+	NSD2	ENST00000382895.7	3utr	protein_coding
4	2249982	2249983	-		chr4:2249983:C:-	37	7	30	0.189189189189189	1.0	43	10	33	0.232558139534884	1.0	32	7	25	0.21875	1.0	40	7	33	0.175	1.0	0.925	44	10	34	0.227272727272727	1.0	0.977273	34	7	27	0.205882352941176	1.0	0.941176	chr4:2249983:C:-	MXD4	ENST00000337190.6	3utr	protein_coding
4	25234096	25234097	+		chr4:25234097:C:+	162	39	123	0.240740740740741	1.0	240	94	146	0.391666666666667	1.0	163	54	109	0.331288343558282	1.0	163	40	123	0.245398773006135	1.0	0.993865	241	95	146	0.394190871369295	1.0	0.995851	164	55	109	0.335365853658537	1.0	0.993902	chr4:25234097:C:+	PI4K2B	ENST00000264864.7	5utr	protein_coding
4	523763	523764	+		chr4:523764:C:+	191	42	149	0.219895287958115	1.0	187	49	138	0.262032085561497	1.0	192	47	145	0.244791666666667	1.0	191	42	149	0.219895287958115	1.0	1.0	187	49	138	0.262032085561497	1.0	1.0	192	47	145	0.244791666666667	1.0	1.0	chr4:523764:C:+	PIGG	ENST00000453061.6	cds	protein_coding
4	56978356	56978357	+		chr4:56978357:C:+	192	35	157	0.182291666666667	1.0	138	27	111	0.195652173913043	1.0	116	27	89	0.232758620689655	1.0	193	35	158	0.181347150259067	1.0	0.994819	140	27	113	0.192857142857143	1.0	0.985714	117	28	89	0.239316239316239	1.0	0.991453	chr4:56978357:C:+	POLR2B	ENST00000381227.5	intronic	protein_coding
4	57033260	57033261	-		chr4:57033261:C:-	1165	133	1032	0.114163090128755	1.0	862	118	744	0.136890951276102	1.0	728	114	614	0.156593406593407	1.0	1165	133	1032	0.114163090128755	1.0	1.0	862	118	744	0.136890951276102	1.0	1.0	728	114	614	0.156593406593407	1.0	1.0	chr4:57033261:C:-	IGFBP7	ENST00000295666.6	cds	protein_coding
4	73057781	73057782	-		chr4:73057782:C:-	299	34	265	0.11371237458194	1.0	307	27	280	0.0879478827361563	1.0	266	30	236	0.112781954887218	1.0	305	40	265	0.131147540983607	1.0	0.980328	312	30	282	0.0961538461538462	1.0	0.983974	273	37	236	0.135531135531136	1.0	0.974359	chr4:73057782:C:-	COX18	ENST00000295890.8	3utr	protein_coding
4	73057787	73057788	-		chr4:73057788:C:-	293	31	262	0.10580204778157	1.0	299	29	270	0.096989966555184	1.0	276	31	245	0.11231884057971	1.0	301	37	264	0.122923588039867	1.0	0.973422	303	31	272	0.102310231023102	1.0	0.986799	284	37	247	0.130281690140845	1.0	0.971831	chr4:73057788:C:-	COX18	ENST00000295890.8	3utr	protein_coding
4	75936207	75936208	-		chr4:75936208:C:-	227	117	110	0.515418502202643	1.0	270	133	137	0.492592592592593	1.0	213	103	110	0.483568075117371	1.0	228	118	110	0.517543859649123	1.0	0.995614	271	134	137	0.494464944649447	1.0	0.99631	213	103	110	0.483568075117371	1.0	1.0	chr4:75936208:C:-	NAAA	ENST00000286733.8	cds	protein_coding
4	8007624	8007625	-		chr4:8007625:C:-	35	7	28	0.2	1.0	43	6	37	0.13953488372093	1.0	34	5	29	0.147058823529412	1.0	35	7	28	0.2	1.0	1.0	43	6	37	0.13953488372093	1.0	1.0	34	5	29	0.147058823529412	1.0	1.0	chr4:8007625:C:-	ABLIM2	ENST00000361737.9	intronic	protein_coding
4	86594691	86594692	+		chr4:86594692:C:+	260	94	166	0.361538461538462	1.0	290	92	198	0.317241379310345	1.0	306	89	217	0.290849673202614	1.0	260	94	166	0.361538461538462	1.0	1.0	290	92	198	0.317241379310345	1.0	1.0	306	89	217	0.290849673202614	1.0	1.0	chr4:86594692:C:+	PTPN13	ENST00000436978.5	5utr	protein_coding
4	890579	890580	-		chr4:890580:C:-	280	32	248	0.114285714285714	1.0	261	27	234	0.103448275862069	1.0	213	18	195	0.0845070422535211	1.0	280	32	248	0.114285714285714	1.0	1.0	261	27	234	0.103448275862069	1.0	1.0	213	18	195	0.0845070422535211	1.0	1.0	chr4:890580:C:-	GAK	ENST00000314167.8	cds	protein_coding
5	10250403	10250404	+		chr5:10250404:C:+	11374	1256	10118	0.110427290311236	1.0	17515	1884	15631	0.107564944333428	1.0	16169	1563	14605	0.0966724393864423	0.999938153256231	11379	1258	10121	0.110554530275068	1.0	0.999561	17525	1891	15634	0.107902995720399	1.0	0.999429	16179	1569	14609	0.0969835579181605	0.999938191482786	0.999382	chr5:10250404:C:+	CCT5	ENST00000280326.8	cds	protein_coding
5	103025222	103025223	+		chr5:103025223:C:+	196	23	173	0.11734693877551	1.0	128	11	117	0.0859375	1.0	136	20	116	0.147058823529412	1.0	196	23	173	0.11734693877551	1.0	1.0	128	11	117	0.0859375	1.0	1.0	136	20	116	0.147058823529412	1.0	1.0	chr5:103025223:C:+	PAM	ENST00000438793.7	cds	protein_coding
5	109409890	109409891	-		chr5:109409891:C:-	66	28	38	0.424242424242424	1.0	61	18	43	0.295081967213115	1.0	69	24	45	0.347826086956522	1.0	69	31	38	0.449275362318841	1.0	0.956522	64	21	43	0.328125	1.0	0.953125	71	26	45	0.366197183098592	1.0	0.971831	chr5:109409891:C:-	PJA2	ENST00000361189.6	5utr	protein_coding
5	109409899	109409900	-		chr5:109409900:C:-	66	27	39	0.409090909090909	1.0	56	18	38	0.321428571428571	1.0	63	24	39	0.380952380952381	1.0	69	30	39	0.434782608695652	1.0	0.956522	59	21	38	0.355932203389831	1.0	0.949153	65	26	39	0.4	1.0	0.969231	chr5:109409900:C:-	PJA2	ENST00000361189.6	5utr	protein_coding
5	113513871	113513872	+		chr5:113513872:C:+	318	70	248	0.220125786163522	1.0	329	63	266	0.191489361702128	1.0	279	48	231	0.172043010752688	1.0	318	70	248	0.220125786163522	1.0	1.0	329	63	266	0.191489361702128	1.0	1.0	280	49	231	0.175	1.0	0.996429	chr5:113513872:C:+	YTHDC2	ENST00000161863.8	5utr	protein_coding
5	113567765	113567766	+		chr5:113567766:C:+	69	7	62	0.101449275362319	1.0	62	15	47	0.241935483870968	1.0	56	10	46	0.178571428571429	1.0	69	7	62	0.101449275362319	1.0	1.0	62	15	47	0.241935483870968	1.0	1.0	56	10	46	0.178571428571429	1.0	1.0	chr5:113567766:C:+	YTHDC2	ENST00000161863.8	cds	protein_coding
5	134794913	134794914	+		chr5:134794914:C:+	933	153	780	0.163987138263666	1.0	870	139	731	0.159770114942529	1.0	735	122	612	0.166212534059946	0.998639455782313	934	153	781	0.163811563169165	1.0	0.998929	871	140	731	0.160734787600459	1.0	0.998852	735	122	612	0.166212534059946	0.998639455782313	1.0	chr5:134794914:C:+	DDX46	ENST00000452510.6	cds	protein_coding
5	135034146	135034147	-		chr5:135034147:C:-	1089	135	954	0.12396694214876	1.0	1077	141	936	0.13091922005571	1.0	858	133	725	0.155011655011655	1.0	1166	207	959	0.177530017152659	1.0	0.933962	1149	208	941	0.181026979982594	1.0	0.937337	919	188	731	0.204570184983678	1.0	0.933624	chr5:135034147:C:-	PITX1	ENST00000265340.11	5utr	protein_coding
5	135034147	135034148	-		chr5:135034148:C:-	929	140	789	0.150699677072121	1.0	942	135	807	0.143312101910828	1.0	742	128	614	0.172506738544474	1.0	1008	215	793	0.213293650793651	1.0	0.921627	1016	206	810	0.202755905511811	1.0	0.927165	801	183	618	0.228464419475655	1.0	0.926342	chr5:135034148:C:-	PITX1	ENST00000265340.11	5utr	protein_coding
5	135343360	135343361	-		chr5:135343361:C:-	3630	697	2933	0.192011019283747	1.0	4094	780	3314	0.190522716170005	1.0	4025	817	3208	0.202981366459627	1.0	3630	697	2933	0.192011019283747	1.0	1.0	4094	780	3314	0.190522716170005	1.0	1.0	4025	817	3208	0.202981366459627	1.0	1.0	chr5:135343361:C:-	H2AFY	ENST00000511689.5	cds	protein_coding
5	138507105	138507106	-		chr5:138507106:C:-	2859	1461	1398	0.511017838405037	1.0	3428	1667	1761	0.486289381563594	1.0	2553	1215	1337	0.476097178683386	0.99960830395613	2859	1461	1398	0.511017838405037	1.0	1.0	3429	1668	1761	0.486439195100612	1.0	0.999708	2553	1215	1337	0.476097178683386	0.99960830395613	1.0	chr5:138507106:C:-	ETF1	ENST00000499810.6	3utr	protein_coding
5	140567660	140567661	+		chr5:140567661:C:+	147	30	117	0.204081632653061	1.0	83	11	72	0.132530120481928	1.0	115	27	88	0.234782608695652	1.0	147	30	117	0.204081632653061	1.0	1.0	83	11	72	0.132530120481928	1.0	1.0	115	27	88	0.234782608695652	1.0	1.0	chr5:140567661:C:+	SLC35A4	ENST00000514199.1	cds	protein_coding
5	140677059	140677060	-		chr5:140677060:C:-	468	117	351	0.25	1.0	511	127	384	0.24853228962818	1.0	438	84	354	0.191780821917808	1.0	468	117	351	0.25	1.0	1.0	511	127	384	0.24853228962818	1.0	1.0	438	84	354	0.191780821917808	1.0	1.0	chr5:140677060:C:-	HARS	ENST00000504366.5	cds	protein_coding
5	140705973	140705974	+		chr5:140705974:C:+	332	33	299	0.0993975903614458	1.0	550	85	465	0.154545454545455	1.0	418	69	349	0.165071770334928	1.0	332	33	299	0.0993975903614458	1.0	1.0	550	85	465	0.154545454545455	1.0	1.0	418	69	349	0.165071770334928	1.0	1.0	chr5:140705974:C:+	ZMAT2	ENST00000274712.7	3utr	protein_coding
5	140711343	140711344	+		chr5:140711344:C:+	487	98	389	0.201232032854209	1.0	461	127	334	0.275488069414317	1.0	420	116	304	0.276190476190476	1.0	490	99	391	0.202040816326531	1.0	0.993878	463	128	335	0.27645788336933	1.0	0.99568	422	117	305	0.277251184834123	1.0	0.995261	chr5:140711344:C:+	VTRNA1-1	ENST00000363120.1	ncRNA_exonic	misc_RNA
5	140711358	140711359	+		chr5:140711359:C:+	119	11	108	0.092436974789916	1.0	123	20	103	0.16260162601626	1.0	136	17	119	0.125	1.0	121	11	110	0.0909090909090909	1.0	0.983471	123	20	103	0.16260162601626	1.0	1.0	137	17	120	0.124087591240876	1.0	0.992701	chr5:140711359:C:+	VTRNA1-1	ENST00000363120.1	ncRNA_exonic	misc_RNA
5	140718998	140718999	+		chr5:140718999:C:+	85	14	71	0.164705882352941	1.0	79	18	61	0.227848101265823	1.0	105	22	83	0.20952380952381	1.0	85	14	71	0.164705882352941	1.0	1.0	79	18	61	0.227848101265823	1.0	1.0	105	22	83	0.20952380952381	1.0	1.0	chr5:140718999:C:+	VTRNA1-2	ENST00000365241.1	ncRNA_exonic	misc_RNA
5	141578584	141578585	-		chr5:141578585:C:-	203	33	170	0.16256157635468	1.0	163	26	137	0.159509202453988	1.0	87	22	65	0.252873563218391	1.0	203	33	170	0.16256157635468	1.0	1.0	163	26	137	0.159509202453988	1.0	1.0	87	22	65	0.252873563218391	1.0	1.0	chr5:141578585:C:-	DIAPH1	ENST00000647433.1	cds	protein_coding
5	144140970	144140971	+		chr5:144140971:C:+	76	47	28	0.626666666666667	0.986842105263158	99	63	35	0.642857142857143	0.98989898989899	84	59	24	0.710843373493976	0.988095238095238	76	47	28	0.626666666666667	0.986842105263158	1.0	99	63	35	0.642857142857143	0.98989898989899	1.0	84	59	24	0.710843373493976	0.988095238095238	1.0	chr5:144140971:C:+	RN7SL87P	ENST00000497657.3	ncRNA_exonic	misc_RNA
5	14848800	14848801	-		chr5:14848801:C:-	105	27	78	0.257142857142857	1.0	58	16	42	0.275862068965517	1.0	52	6	46	0.115384615384615	1.0	105	27	78	0.257142857142857	1.0	1.0	58	16	42	0.275862068965517	1.0	1.0	52	6	46	0.115384615384615	1.0	1.0	chr5:14848801:C:-	ANKH	ENST00000284268.7	intronic	protein_coding
5	149306375	149306376	+		chr5:149306376:C:+	91	22	69	0.241758241758242	1.0	113	16	97	0.141592920353982	1.0	99	18	81	0.181818181818182	1.0	91	22	69	0.241758241758242	1.0	1.0	113	16	97	0.141592920353982	1.0	1.0	99	18	81	0.181818181818182	1.0	1.0	chr5:149306376:C:+	AFAP1L1	ENST00000296721.8	cds	protein_coding
5	149551000	149551001	-		chr5:149551001:C:-	2123	389	1733	0.183317624882187	0.999528968440886	2320	426	1894	0.183620689655172	1.0	2194	395	1799	0.18003646308113	1.0	2124	389	1734	0.183231276495525	0.999529190207156	0.999529	2323	427	1896	0.183814033577271	1.0	0.998709	2194	395	1799	0.18003646308113	1.0	1.0	chr5:149551001:C:-	CSNK1A1	ENST00000261798.9	5utr	protein_coding
5	150375160	150375161	+		chr5:150375161:C:+	609	184	425	0.302134646962233	1.0	518	150	368	0.28957528957529	1.0	309	84	225	0.271844660194175	1.0	609	184	425	0.302134646962233	1.0	1.0	519	151	368	0.290944123314065	1.0	0.998073	309	84	225	0.271844660194175	1.0	1.0	chr5:150375161:C:+	TCOF1	ENST00000377797.7	cds	protein_coding
5	155845506	155845507	+		chr5:155845507:C:+	52	21	30	0.411764705882353	0.980769230769231	97	41	52	0.440860215053763	0.958762886597938	84	24	59	0.289156626506024	0.988095238095238	52	21	30	0.411764705882353	0.980769230769231	1.0	97	41	52	0.440860215053763	0.958762886597938	1.0	84	24	59	0.289156626506024	0.988095238095238	1.0	chr5:155845507:C:+	RNA5SP199	ENST00000363405.1	ncRNA_exonic	rRNA pseudogene
5	163437759	163437760	+		chr5:163437760:C:+	1082	637	445	0.588724584103512	1.0	956	565	391	0.591004184100418	1.0	797	466	330	0.585427135678392	0.998745294855709	1129	684	445	0.605845881310895	1.0	0.95837	993	601	392	0.605236656596173	1.0	0.962739	823	492	330	0.598540145985402	0.998784933171324	0.968408	chr5:163437760:C:+	CCNG1	ENST00000340828.6	5utr	protein_coding
5	163437760	163437761	+		chr5:163437761:C:+	1110	660	449	0.595130748422002	0.999099099099099	984	598	386	0.607723577235772	1.0	825	473	352	0.573333333333333	1.0	1157	707	449	0.61159169550173	0.999135695764909	0.959378	1018	631	387	0.619842829076621	1.0	0.966601	852	500	352	0.586854460093897	1.0	0.96831	chr5:163437761:C:+	CCNG1	ENST00000340828.6	5utr	protein_coding
5	163437761	163437762	+		chr5:163437762:C:+	1179	697	481	0.591680814940577	0.999151823579305	1073	636	437	0.592730661696179	1.0	887	505	382	0.569334836527621	1.0	1236	754	481	0.610526315789474	0.999190938511327	0.953883	1111	674	437	0.606660666066607	1.0	0.965797	915	533	382	0.582513661202186	1.0	0.969399	chr5:163437762:C:+	CCNG1	ENST00000340828.6	5utr	protein_coding
5	17276802	17276803	+		chr5:17276803:C:+	32	10	22	0.3125	1.0	39	9	30	0.230769230769231	1.0	34	7	27	0.205882352941176	1.0	32	10	22	0.3125	1.0	1.0	39	9	30	0.230769230769231	1.0	1.0	34	7	27	0.205882352941176	1.0	1.0	chr5:17276803:C:+	BASP1	ENST00000322611.3	3utr	protein_coding
5	176389543	176389544	+		chr5:176389544:C:+	1344	154	1190	0.114583333333333	1.0	1254	154	1100	0.12280701754386	1.0	1152	148	1004	0.128472222222222	1.0	1345	154	1191	0.114498141263941	1.0	0.999257	1255	155	1100	0.123505976095618	1.0	0.999203	1152	148	1004	0.128472222222222	1.0	1.0	chr5:176389544:C:+	HIGD2A	ENST00000274787.2	3utr	protein_coding
5	176507978	176507979	+		chr5:176507979:C:+	799	142	657	0.177722152690864	1.0	742	125	617	0.168463611859838	1.0	651	105	546	0.161290322580645	1.0	799	142	657	0.177722152690864	1.0	1.0	742	125	617	0.168463611859838	1.0	1.0	651	105	546	0.161290322580645	1.0	1.0	chr5:176507979:C:+	FAF2	ENST00000261942.6	3utr	protein_coding
5	177097294	177097295	+		chr5:177097295:C:+	85	8	77	0.0941176470588235	1.0	84	10	74	0.119047619047619	1.0	60	8	52	0.133333333333333	1.0	85	8	77	0.0941176470588235	1.0	1.0	84	10	74	0.119047619047619	1.0	1.0	60	8	52	0.133333333333333	1.0	1.0	chr5:177097295:C:+	FGFR4	ENST00000292408.8	cds	protein_coding
5	177097801	177097802	+		chr5:177097802:C:+	83	32	51	0.385542168674699	1.0	108	40	68	0.37037037037037	1.0	49	23	26	0.469387755102041	1.0	83	32	51	0.385542168674699	1.0	1.0	108	40	68	0.37037037037037	1.0	1.0	49	23	26	0.469387755102041	1.0	1.0	chr5:177097802:C:+	FGFR4	ENST00000292408.8	3utr	protein_coding
5	177331689	177331690	-		chr5:177331690:C:-	503	51	452	0.101391650099404	1.0	479	51	428	0.106471816283925	1.0	412	50	362	0.121359223300971	1.0	503	51	452	0.101391650099404	1.0	1.0	479	51	428	0.106471816283925	1.0	1.0	412	50	362	0.121359223300971	1.0	1.0	chr5:177331690:C:-	LMAN2	ENST00000303127.11	3utr	protein_coding
5	177595648	177595649	+		chr5:177595649:C:+	323	64	259	0.198142414860681	1.0	514	121	393	0.235408560311284	1.0	408	98	310	0.240196078431373	1.0	323	64	259	0.198142414860681	1.0	1.0	514	121	393	0.235408560311284	1.0	1.0	408	98	310	0.240196078431373	1.0	1.0	chr5:177595649:C:+	TMED9	ENST00000332598.6	3utr	protein_coding
5	178729303	178729304	-		chr5:178729304:C:-	86	10	76	0.116279069767442	1.0	73	9	64	0.123287671232877	1.0	93	12	81	0.129032258064516	1.0	86	10	76	0.116279069767442	1.0	1.0	73	9	64	0.123287671232877	1.0	1.0	93	12	81	0.129032258064516	1.0	1.0	chr5:178729304:C:-	ZNF354A	ENST00000335815.6	intronic	protein_coding
5	178860361	178860362	+		chr5:178860362:C:+	281	40	241	0.142348754448399	1.0	252	43	209	0.170634920634921	1.0	192	23	169	0.119791666666667	1.0	282	41	241	0.145390070921986	1.0	0.996454	252	43	209	0.170634920634921	1.0	1.0	192	23	169	0.119791666666667	1.0	1.0	chr5:178860362:C:+	ZNF354B	ENST00000322434.7	intronic	protein_coding
5	179616892	179616893	-		chr5:179616893:C:-	2179	461	1717	0.211662075298439	0.999541073887104	2519	552	1967	0.21913457721318	1.0	2867	670	2197	0.233693756539937	1.0	2183	464	1718	0.212648945921173	0.999541914796152	0.998168	2521	553	1968	0.219357397857993	1.0	0.999207	2874	675	2199	0.234864300626305	1.0	0.997564	chr5:179616893:C:-	HNRNPH1	ENST00000356731.9	cds	protein_coding
5	179617044	179617045	-		chr5:179617045:C:-	470	72	398	0.153191489361702	1.0	523	61	462	0.116634799235182	1.0	533	82	451	0.153846153846154	1.0	470	72	398	0.153191489361702	1.0	1.0	523	61	462	0.116634799235182	1.0	1.0	533	82	451	0.153846153846154	1.0	1.0	chr5:179617045:C:-	HNRNPH1	ENST00000356731.9	intronic	protein_coding
5	179879517	179879518	-		chr5:179879518:C:-	57	25	32	0.43859649122807	1.0	44	20	24	0.454545454545455	1.0	54	23	31	0.425925925925926	1.0	57	25	32	0.43859649122807	1.0	1.0	45	21	24	0.466666666666667	1.0	0.977778	54	23	31	0.425925925925926	1.0	1.0	chr5:179879518:C:-	TBC1D9B	ENST00000356834.7	intronic	protein_coding
5	180071995	180071996	-		chr5:180071996:C:-	38	10	28	0.263157894736842	1.0	49	10	39	0.204081632653061	1.0	33	8	25	0.242424242424242	1.0	38	10	28	0.263157894736842	1.0	1.0	49	10	39	0.204081632653061	1.0	1.0	33	8	25	0.242424242424242	1.0	1.0	chr5:180071996:C:-	RNF130	ENST00000521389.5	5utr	protein_coding
5	32786429	32786430	+		chr5:32786430:C:+	89	19	70	0.213483146067416	1.0	114	22	92	0.192982456140351	1.0	43	7	36	0.162790697674419	1.0	89	19	70	0.213483146067416	1.0	1.0	114	22	92	0.192982456140351	1.0	1.0	43	7	36	0.162790697674419	1.0	1.0	chr5:32786430:C:+	NPR3	ENST00000265074.12	3utr	protein_coding
5	33451061	33451062	+		chr5:33451062:C:+	38	5	33	0.131578947368421	1.0	48	5	43	0.104166666666667	1.0	45	6	39	0.133333333333333	1.0	41	7	34	0.170731707317073	1.0	0.926829	49	6	43	0.122448979591837	1.0	0.979592	47	7	40	0.148936170212766	1.0	0.957447	chr5:33451062:C:+	TARS	ENST00000265112.7	intronic	protein_coding
5	442197	442198	-		chr5:442198:C:-	150	83	67	0.553333333333333	1.0	129	68	61	0.527131782945736	1.0	94	44	50	0.468085106382979	1.0	152	83	69	0.546052631578947	1.0	0.986842	131	69	62	0.526717557251908	1.0	0.984733	97	45	52	0.463917525773196	1.0	0.969072	chr5:442198:C:-	C5orf55	ENST00000623673.1	ncRNA_exonic	antisense
5	442203	442204	-		chr5:442204:C:-	147	105	42	0.714285714285714	1.0	127	78	49	0.614173228346457	1.0	90	54	36	0.6	1.0	151	109	42	0.721854304635762	1.0	0.97351	132	82	50	0.621212121212121	1.0	0.962121	93	57	36	0.612903225806452	1.0	0.967742	chr5:442204:C:-	C5orf55	ENST00000623673.1	ncRNA_exonic	antisense
5	50441178	50441179	-		chr5:50441179:C:-	117	21	96	0.179487179487179	1.0	96	17	79	0.177083333333333	1.0	73	19	54	0.26027397260274	1.0	117	21	96	0.179487179487179	1.0	1.0	96	17	79	0.177083333333333	1.0	1.0	73	19	54	0.26027397260274	1.0	1.0	chr5:50441179:C:-	EMB	ENST00000303221.9	5utr	protein_coding
5	59215793	59215794	-		chr5:59215794:C:-	221	32	189	0.144796380090498	1.0	198	30	168	0.151515151515152	1.0	157	14	143	0.089171974522293	1.0	221	32	189	0.144796380090498	1.0	1.0	198	30	168	0.151515151515152	1.0	1.0	157	14	143	0.089171974522293	1.0	1.0	chr5:59215794:C:-	PDE4D	ENST00000340635.10	cds	protein_coding
5	6599909	6599910	-		chr5:6599910:C:-	1830	682	1148	0.372677595628415	1.0	2145	823	1322	0.383682983682984	1.0	1708	682	1025	0.399531341534856	0.999414519906323	1830	682	1148	0.372677595628415	1.0	1.0	2145	823	1322	0.383682983682984	1.0	1.0	1708	682	1025	0.399531341534856	0.999414519906323	1.0	chr5:6599910:C:-	NSUN2	ENST00000264670.10	3utr	protein_coding
